Year,Month,State,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Bus,Bus,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Bus,Institution Bus,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,2-Wheelers,2W_Personal,0
2014,8,Andhra Pradesh,2-Wheelers,2W_Personal,0
2014,8,Andhra Pradesh,4-Wheelers,4W_Shared,0
2014,8,Andhra Pradesh,4-Wheelers,4W_Personal,0
2014,8,Andhra Pradesh,Bus,Bus,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,3-Wheelers,3W_Shared,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Andhra Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Bus,Bus,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,2-Wheelers,2W_Personal,0
2014,8,Arunachal Pradesh,2-Wheelers,2W_Personal,0
2014,8,Arunachal Pradesh,4-Wheelers,4W_Shared,0
2014,8,Arunachal Pradesh,4-Wheelers,4W_Personal,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,3-Wheelers,3W_Shared,0
2014,8,Arunachal Pradesh,3-Wheelers,3W_Personal,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Arunachal Pradesh,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Bus,Bus,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,2-Wheelers,2W_Personal,0
2014,8,Assam,2-Wheelers,2W_Personal,0
2014,8,Assam,4-Wheelers,4W_Shared,0
2014,8,Assam,4-Wheelers,4W_Personal,0
2014,8,Assam,Others,Others,0
2014,8,Assam,2-Wheelers,2W_Personal,0
2014,8,Assam,3-Wheelers,3W_Goods,0
2014,8,Assam,3-Wheelers,3W_Shared,0
2014,8,Assam,3-Wheelers,3W_Personal,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Assam,Others,Others,0
2014,8,Andaman & Nicobar Island,Bus,Bus,0
2014,8,Andaman & Nicobar Island,Others,Others,0
2014,8,Andaman & Nicobar Island,2-Wheelers,2W_Personal,0
2014,8,Andaman & Nicobar Island,2-Wheelers,2W_Personal,0
2014,8,Andaman & Nicobar Island,4-Wheelers,4W_Shared,0
2014,8,Andaman & Nicobar Island,4-Wheelers,4W_Personal,0
2014,8,Andaman & Nicobar Island,Others,Others,0
2014,8,Andaman & Nicobar Island,3-Wheelers,3W_Shared,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Bus,Bus,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,2-Wheelers,2W_Personal,0
2014,8,Bihar,2-Wheelers,2W_Personal,0
2014,8,Bihar,2-Wheelers,2W_Personal,0
2014,8,Bihar,4-Wheelers,4W_Shared,0
2014,8,Bihar,4-Wheelers,4W_Personal,0
2014,8,Bihar,3-Wheelers,3W_Goods,0
2014,8,Bihar,3-Wheelers,3W_Shared,0
2014,8,Bihar,Others,Others,0
2014,8,Bihar,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Bus,Bus,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Bus,Institution Bus,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,2-Wheelers,2W_Personal,8
2014,8,Chhattisgarh,2-Wheelers,2W_Personal,0
2014,8,Chhattisgarh,4-Wheelers,4W_Shared,0
2014,8,Chhattisgarh,4-Wheelers,4W_Personal,0
2014,8,Chhattisgarh,Bus,Bus,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,3-Wheelers,3W_Goods,0
2014,8,Chhattisgarh,3-Wheelers,3W_Shared,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chhattisgarh,Others,Others,0
2014,8,Chandigarh,Others,Others,0
2014,8,Chandigarh,Bus,Bus,0
2014,8,Chandigarh,Others,Others,0
2014,8,Chandigarh,Others,Others,0
2014,8,Chandigarh,Bus,Institution Bus,0
2014,8,Chandigarh,Others,Others,0
2014,8,Chandigarh,Others,Others,0
2014,8,Chandigarh,2-Wheelers,2W_Personal,0
2014,8,Chandigarh,2-Wheelers,2W_Personal,0
2014,8,Chandigarh,4-Wheelers,4W_Shared,0
2014,8,Chandigarh,4-Wheelers,4W_Personal,0
2014,8,Chandigarh,3-Wheelers,3W_Goods,0
2014,8,Chandigarh,Others,Others,0
2014,8,Chandigarh,Others,Others,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,Bus,Bus,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,Others,Others,0
2014,8,DNH and DD,2-Wheelers,2W_Personal,0
2014,8,DNH and DD,2-Wheelers,2W_Personal,0
2014,8,DNH and DD,4-Wheelers,4W_Personal,0
2014,8,DNH and DD,Bus,Bus,0
2014,8,DNH and DD,3-Wheelers,3W_Goods,0
2014,8,DNH and DD,3-Wheelers,3W_Shared,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,Bus,Bus,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,4-Wheelers,4W_Shared,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,2-Wheelers,2W_Personal,1
2014,8,Delhi,2-Wheelers,2W_Personal,0
2014,8,Delhi,Others,Others,0
2014,8,Delhi,2-Wheelers,2W_Personal,0
2014,8,Delhi,4-Wheelers,4W_Shared,0
2014,8,Delhi,4-Wheelers,4W_Personal,3
2014,8,Delhi,3-Wheelers,3W_Goods,0
2014,8,Delhi,3-Wheelers,3W_Shared,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Bus,Bus,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Others,Others,0
2014,8,Goa,2-Wheelers,2W_Personal,2
2014,8,Goa,2-Wheelers,2W_Personal,0
2014,8,Goa,4-Wheelers,4W_Shared,0
2014,8,Goa,4-Wheelers,4W_Personal,0
2014,8,Goa,Others,Others,0
2014,8,Goa,2-Wheelers,2W_Shared,0
2014,8,Goa,3-Wheelers,3W_Shared,0
2014,8,Goa,Others,Others,0
2014,8,Goa,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Bus,Bus,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Bus,Institution Bus,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,1
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,2-Wheelers,2W_Personal,5
2014,8,Gujarat,2-Wheelers,2W_Personal,0
2014,8,Gujarat,2-Wheelers,2W_Personal,0
2014,8,Gujarat,4-Wheelers,4W_Shared,0
2014,8,Gujarat,4-Wheelers,4W_Personal,0
2014,8,Gujarat,2-Wheelers,2W_Shared,0
2014,8,Gujarat,2-Wheelers,2W_Personal,0
2014,8,Gujarat,Bus,Bus,0
2014,8,Gujarat,3-Wheelers,3W_Goods,0
2014,8,Gujarat,3-Wheelers,3W_Shared,0
2014,8,Gujarat,3-Wheelers,3W_Personal,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Gujarat,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Bus,Bus,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Bus,Institution Bus,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,2-Wheelers,2W_Personal,0
2014,8,Himachal Pradesh,2-Wheelers,2W_Personal,0
2014,8,Himachal Pradesh,4-Wheelers,4W_Shared,0
2014,8,Himachal Pradesh,4-Wheelers,4W_Personal,0
2014,8,Himachal Pradesh,Bus,Bus,0
2014,8,Himachal Pradesh,Bus,Bus,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Himachal Pradesh,3-Wheelers,3W_Goods,0
2014,8,Himachal Pradesh,3-Wheelers,3W_Shared,0
2014,8,Himachal Pradesh,Others,Others,0
2014,8,Haryana,Others,Others,1
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Bus,Bus,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Bus,Institution Bus,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,4-Wheelers,4W_Shared,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,2-Wheelers,2W_Personal,0
2014,8,Haryana,2-Wheelers,2W_Personal,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,2-Wheelers,2W_Personal,0
2014,8,Haryana,4-Wheelers,4W_Shared,0
2014,8,Haryana,4-Wheelers,4W_Personal,0
2014,8,Haryana,Bus,Bus,0
2014,8,Haryana,3-Wheelers,3W_Goods,0
2014,8,Haryana,3-Wheelers,3W_Shared,0
2014,8,Haryana,Others,Others,0
2014,8,Haryana,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Bus,Bus,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,2-Wheelers,2W_Personal,0
2014,8,Jharkhand,2-Wheelers,2W_Personal,0
2014,8,Jharkhand,2-Wheelers,2W_Personal,0
2014,8,Jharkhand,4-Wheelers,4W_Shared,0
2014,8,Jharkhand,4-Wheelers,4W_Personal,0
2014,8,Jharkhand,3-Wheelers,3W_Goods,0
2014,8,Jharkhand,3-Wheelers,3W_Shared,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Jharkhand,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Bus,Bus,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Bus,Institution Bus,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,1
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,2-Wheelers,2W_Personal,9
2014,8,Karnataka,2-Wheelers,2W_Personal,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,2-Wheelers,2W_Personal,0
2014,8,Karnataka,4-Wheelers,4W_Shared,0
2014,8,Karnataka,4-Wheelers,4W_Personal,46
2014,8,Karnataka,2-Wheelers,2W_Shared,0
2014,8,Karnataka,2-Wheelers,2W_Personal,0
2014,8,Karnataka,Bus,Bus,0
2014,8,Karnataka,Bus,Bus,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,3-Wheelers,3W_Goods,0
2014,8,Karnataka,3-Wheelers,3W_Shared,0
2014,8,Karnataka,3-Wheelers,3W_Personal,2
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Karnataka,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Bus,Bus,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Bus,Institution Bus,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,2-Wheelers,2W_Personal,1
2014,8,Kerala,4-Wheelers,4W_Shared,0
2014,8,Kerala,4-Wheelers,4W_Personal,2
2014,8,Kerala,2-Wheelers,2W_Shared,0
2014,8,Kerala,Bus,Bus,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,Others,Others,0
2014,8,Kerala,3-Wheelers,3W_Goods,0
2014,8,Kerala,3-Wheelers,3W_Shared,0
2014,8,Kerala,3-Wheelers,3W_Personal,0
2014,8,Ladakh,Others,Others,0
2014,8,Ladakh,Others,Others,0
2014,8,Ladakh,Bus,Bus,0
2014,8,Ladakh,Others,Others,0
2014,8,Ladakh,Others,Others,0
2014,8,Ladakh,2-Wheelers,2W_Personal,0
2014,8,Ladakh,4-Wheelers,4W_Shared,0
2014,8,Ladakh,4-Wheelers,4W_Personal,0
2014,8,Ladakh,2-Wheelers,2W_Shared,0
2014,8,Ladakh,Bus,Bus,0
2014,8,Ladakh,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Bus,Bus,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Bus,Institution Bus,0
2014,8,Maharashtra,3-Wheelers,3W_Shared_LowSpeed,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,4-Wheelers,4W_Shared,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,2-Wheelers,2W_Personal,50
2014,8,Maharashtra,2-Wheelers,2W_Personal,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,2-Wheelers,2W_Personal,1
2014,8,Maharashtra,4-Wheelers,4W_Shared,0
2014,8,Maharashtra,4-Wheelers,4W_Personal,5
2014,8,Maharashtra,2-Wheelers,2W_Personal,0
2014,8,Maharashtra,Bus,Bus,0
2014,8,Maharashtra,Bus,Bus,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,3-Wheelers,3W_Goods,0
2014,8,Maharashtra,3-Wheelers,3W_Shared,0
2014,8,Maharashtra,3-Wheelers,3W_Personal,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Maharashtra,Others,Others,0
2014,8,Meghalaya,Others,Others,0
2014,8,Meghalaya,Bus,Bus,0
2014,8,Meghalaya,Others,Others,0
2014,8,Meghalaya,Others,Others,0
2014,8,Meghalaya,2-Wheelers,2W_Personal,0
2014,8,Meghalaya,2-Wheelers,2W_Personal,0
2014,8,Meghalaya,4-Wheelers,4W_Shared,0
2014,8,Meghalaya,4-Wheelers,4W_Personal,0
2014,8,Meghalaya,3-Wheelers,3W_Goods,0
2014,8,Meghalaya,3-Wheelers,3W_Shared,0
2014,8,Meghalaya,Others,Others,0
2014,8,Meghalaya,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Bus,Bus,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Bus,Institution Bus,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,2-Wheelers,2W_Personal,4
2014,8,Madhya Pradesh,2-Wheelers,2W_Personal,0
2014,8,Madhya Pradesh,4-Wheelers,4W_Shared,0
2014,8,Madhya Pradesh,4-Wheelers,4W_Personal,0
2014,8,Madhya Pradesh,Bus,Bus,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,3-Wheelers,3W_Goods,0
2014,8,Madhya Pradesh,3-Wheelers,3W_Shared,0
2014,8,Madhya Pradesh,3-Wheelers,3W_Personal,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Madhya Pradesh,Others,Others,0
2014,8,Mizoram,Others,Others,0
2014,8,Mizoram,Others,Others,0
2014,8,Mizoram,Others,Others,0
2014,8,Mizoram,Others,Others,0
2014,8,Mizoram,4-Wheelers,4W_Shared,0
2014,8,Mizoram,Others,Others,0
2014,8,Mizoram,2-Wheelers,2W_Personal,0
2014,8,Mizoram,2-Wheelers,2W_Personal,0
2014,8,Mizoram,4-Wheelers,4W_Shared,0
2014,8,Mizoram,4-Wheelers,4W_Personal,0
2014,8,Mizoram,3-Wheelers,3W_Shared,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Bus,Bus,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,Others,Others,0
2014,8,Nagaland,2-Wheelers,2W_Personal,0
2014,8,Nagaland,2-Wheelers,2W_Personal,0
2014,8,Nagaland,4-Wheelers,4W_Shared,0
2014,8,Nagaland,4-Wheelers,4W_Personal,0
2014,8,Nagaland,3-Wheelers,3W_Shared,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Bus,Bus,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Bus,Institution Bus,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,4-Wheelers,4W_Shared,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,2-Wheelers,2W_Personal,1
2014,8,Odisha,2-Wheelers,2W_Personal,0
2014,8,Odisha,2-Wheelers,2W_Personal,3
2014,8,Odisha,4-Wheelers,4W_Shared,0
2014,8,Odisha,4-Wheelers,4W_Personal,0
2014,8,Odisha,Bus,Bus,0
2014,8,Odisha,Bus,Bus,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,3-Wheelers,3W_Goods,0
2014,8,Odisha,3-Wheelers,3W_Shared,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Odisha,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Bus,Bus,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Bus,Institution Bus,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,2-Wheelers,2W_Personal,1
2014,8,Punjab,2-Wheelers,2W_Personal,0
2014,8,Punjab,4-Wheelers,4W_Shared,0
2014,8,Punjab,4-Wheelers,4W_Personal,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,2-Wheelers,2W_Shared,0
2014,8,Punjab,Others,Others,0
2014,8,Punjab,3-Wheelers,3W_Goods,0
2014,8,Punjab,3-Wheelers,3W_Shared,0
2014,8,Punjab,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Bus,Bus,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Bus,Institution Bus,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,2-Wheelers,2W_Personal,13
2014,8,Rajasthan,2-Wheelers,2W_Personal,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,2-Wheelers,2W_Personal,0
2014,8,Rajasthan,4-Wheelers,4W_Shared,0
2014,8,Rajasthan,4-Wheelers,4W_Personal,0
2014,8,Rajasthan,2-Wheelers,2W_Shared,0
2014,8,Rajasthan,2-Wheelers,2W_Personal,0
2014,8,Rajasthan,Bus,Bus,0
2014,8,Rajasthan,Bus,Bus,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,3-Wheelers,3W_Goods,0
2014,8,Rajasthan,3-Wheelers,3W_Shared,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Rajasthan,Others,Others,0
2014,8,Sikkim,Bus,Bus,0
2014,8,Sikkim,Others,Others,0
2014,8,Sikkim,Others,Others,0
2014,8,Sikkim,Others,Others,0
2014,8,Sikkim,Others,Others,0
2014,8,Sikkim,4-Wheelers,4W_Shared,0
2014,8,Sikkim,Others,Others,0
2014,8,Sikkim,2-Wheelers,2W_Personal,0
2014,8,Sikkim,4-Wheelers,4W_Shared,0
2014,8,Sikkim,4-Wheelers,4W_Personal,0
2014,8,Sikkim,2-Wheelers,2W_Personal,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,1
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Bus,Bus,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Bus,Institution Bus,0
2014,8,Tamil Nadu,3-Wheelers,3W_Shared_LowSpeed,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,1
2014,8,Tamil Nadu,2-Wheelers,2W_Personal,6
2014,8,Tamil Nadu,2-Wheelers,2W_Personal,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,2-Wheelers,2W_Personal,0
2014,8,Tamil Nadu,4-Wheelers,4W_Shared,0
2014,8,Tamil Nadu,4-Wheelers,4W_Personal,3
2014,8,Tamil Nadu,2-Wheelers,2W_Personal,0
2014,8,Tamil Nadu,Bus,Bus,0
2014,8,Tamil Nadu,Bus,Bus,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,3-Wheelers,3W_Goods,0
2014,8,Tamil Nadu,3-Wheelers,3W_Shared,0
2014,8,Tamil Nadu,3-Wheelers,3W_Personal,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,2
2014,8,Tamil Nadu,Others,Others,1
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tamil Nadu,Others,Others,0
2014,8,Tripura,Others,Others,0
2014,8,Tripura,Others,Others,0
2014,8,Tripura,Bus,Bus,0
